Coffee Shop,Rating,Review Count,City,Neighborhood,Place ID,Google Maps Link,Types,Hours
Stellow Coffee & Floral,4.8,119,Chamblee,,ChIJDZUG7dEb9YgR-zatKbSwJ4k,https://maps.google.com/?cid=9883062195127662331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, coffee_stand, catering_service, food_delivery, cafe, food_store, store, food, point_of_interest, service, establishment",Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: 8:00 AM – 3:00 PM
Bolivar Coffee,4.8,569,Smyrna,,ChIJjx9I3XMb9YgR4uhKUlXpfGU,Bolivar Coffee,"cafe, sandwich_shop, dessert_restaurant, colombian_restaurant, breakfast_restaurant, brunch_restaurant, coffee_shop, catering_service, food_delivery, bakery, service, food_store, store, restaurant, point_of_interest, food, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM
Drip-Thru Coffee (College Park),4.6,494,College Park,,ChIJhZpjUjzj9IgR3tP_6LwHMBw,https://maps.google.com/?cid=2031131939888419806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 6:00 AM – 4:00 PM | Tuesday: 6:00 AM – 4:00 PM | Wednesday: 6:00 AM – 4:00 PM | Thursday: 6:00 AM – 4:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 4:00 PM
LiveWire Coffee Pop-Up,5,24,Chamblee,,ChIJQc_1cZJUlQkRGpdHOSduz9U,https://maps.google.com/?cid=15406653965001529114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_roastery, catering_service, food_delivery, food, service, point_of_interest, establishment",
The Bronx Bagel Buggy,4.3,478,Chamblee,,ChIJOZKp87EJ9YgR0KConhmt-xs,https://maps.google.com/?cid=2016395583726067920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"bagel_shop, breakfast_restaurant, meal_takeaway, bakery, food_store, store, restaurant, food, point_of_interest, establishment",Monday: Closed | Tuesday: Closed | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 7:00 AM – 2:00 PM | Sunday: 7:00 AM – 2:00 PM
Sidecar Coffee,4.8,163,Chamblee,,ChIJW8plUZIJ9YgRaGT4cwbrcUk,https://maps.google.com/?cid=5292269450085033064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cafe, food, point_of_interest, establishment",Monday: 7:30 AM – 4:00 PM | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 4:00 PM | Thursday: 7:30 AM – 4:00 PM | Friday: 7:30 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM
D'Cuban Cafe chamblee,4.6,713,Chamblee,,ChIJN_c2XWMJ9YgRqMGs4Lu3yB0,Google Maps,"cuban_restaurant, caribbean_restaurant, latin_american_restaurant, brunch_restaurant, breakfast_restaurant, sandwich_shop, coffee_shop, cafe, restaurant, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 10:00 AM – 8:00 PM
Good Kitchen (Smyrna),4.6,328,Smyrna,,ChIJJ6os_DER9YgR2I18Hso2kaA,https://maps.google.com/?cid=11570089159414287832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"salad_shop, breakfast_restaurant, vegan_restaurant, vegetarian_restaurant, catering_service, coffee_shop, cafe, food_store, food_delivery, restaurant, food, service, store, point_of_interest, establishment",Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 4:00 PM
Cafe Lucia (Smyrna),4,699,Smyrna,,ChIJ38IbXs4Q9YgRkj9yGQaGulM,https://maps.google.com/?cid=6033282011571044242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cafe, breakfast_restaurant, coffee_shop, brunch_restaurant, food_store, restaurant, food, store, point_of_interest, establishment",Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 7:00 PM
C'est la Vie Cafe,4.6,107,College Park,,ChIJG5KzeQDj9IgR9UjFZNLCpyw,https://maps.google.com/?cid=3217754667669080309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 9:00 AM – 4:00 PM
Dancing Rabbits Espresso and Wine,4.9,81,Blairsville,,ChIJ9f3pXwAXX4gR7ARXIf8L1lg,https://maps.google.com/?cid=6401317110757655788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, wine_bar, cafe, liquor_store, bar, food_store, food, store, point_of_interest, establishment",Monday: 6:00 AM – 8:00 PM | Tuesday: 6:00 AM – 8:00 PM | Wednesday: 6:00 AM – 8:00 PM | Thursday: 6:00 AM – 8:00 PM | Friday: 6:00 AM – 8:00 PM | Saturday: 6:00 AM – 8:00 PM | Sunday: 6:00 AM – 8:00 PM
White Birch Provisions,4.8,516,Clayton,,ChIJbRyFncDaWIgRZC05vdFnAhE,https://maps.google.com/?cid=1225656199118663012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, grocery_store, cafe, bakery, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 4:00 PM
Rev Coffee,4.7,2600,Smyrna,,ChIJD8gatsMQ9YgRTueabDLTpAw,https://maps.google.com/?cid=911085238159599438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, bakery, tea_house, food_store, store, food, point_of_interest, establishment",Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM
Just Love Coffee Cafe - Atlanta Perimeter,4.6,752,Sandy Springs,Perimeter Center,ChIJPUVLdTQJ9YgROfn7xob9Fn4,https://maps.google.com/?cid=9085728053572401465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, breakfast_restaurant, brunch_restaurant, cafe, restaurant, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM
Honey and Challah Café,,,Sandy Springs,,ChIJiQEgfgAP9YgRC9qcutf2SCs,https://maps.google.com/?cid=3119014148363311627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",
Java Saga,4.8,453,Doraville,,ChIJi6eAXMan9YgREkntvJIddhg,https://maps.google.com/?cid=1762628820234225938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"taiwanese_restaurant, asian_fusion_restaurant, tea_house, fusion_restaurant, cafe, catering_service, sandwich_shop, asian_restaurant, food_delivery, breakfast_restaurant, indonesian_restaurant, meal_takeaway, service, restaurant, food, point_of_interest, establishment",Monday: Closed | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 8:30 PM | Saturday: 11:00 AM – 8:30 PM | Sunday: 11:00 AM – 4:00 PM
Gula Indonesian Café,4.9,109,Doraville,,ChIJeV_PHQAJ9YgRe62R4VYTAus,https://maps.google.com/?cid=16934118812739022203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cafe, dessert_shop, confectionery, food_store, store, food, point_of_interest, establishment",Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 4:00 – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM
Ruby's Coffee & Cream,5,13,Smyrna,Williams Park,ChIJcYexfaUR9YgRGWPkiIrpVLo,https://maps.google.com/?cid=13426613170309718809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, point_of_interest, store, establishment",Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 8:00 PM
